batsman,country,total_runs,run_rate,average_score,opponent_variability,player_of_the_match,winning_contribution,run_rate_effectiveness,match_id
Tanwir Afzal,Hong Kong,165,0.7226890756302521,33.0,4,1,0.3615023474178404,2.102243088158581,1153246
S Dhawan,India,1001,1.0183112919633774,60.0,6,4,0.25374823196605373,1.1147010566602877,1153247
Shakib Al Hasan,Bangladesh,357,1.0714285714285714,44.625,4,2,0.27184466019417475,1.4131147540983606,1153248
S Dhawan,India,1001,1.0183112919633774,60.0,6,4,0.25374823196605373,1.1147010566602877,1153249
Shoaib Malik,Pakistan,755,1.5974025974025974,59.4,5,2,0.2940924657534247,1.894512880801472,1153250
S Dhawan,India,1001,1.0183112919633774,60.0,6,4,0.25374823196605373,1.1147010566602877,1153251
Rashid Khan,Afghanistan,682,1.0658436213991769,45.46666666666667,8,2,0.22458045409674235,1.6401414677276747,1153252
Shoaib Malik,Pakistan,755,1.5974025974025974,59.4,5,2,0.2940924657534247,1.894512880801472,1153254
S Dhawan,India,1001,1.0183112919633774,60.0,6,4,0.25374823196605373,1.1147010566602877,1153255
RR Hendricks,South Africa,308,1.1333333333333333,102.0,3,1,0.11774744027303755,1.171730625156081,1144146
SF Mire,Zimbabwe,634,0.8590785907859079,45.285714285714285,8,1,0.26153846153846155,1.2097165991902834,1144147
RR Hendricks,South Africa,317,1.1333333333333333,102.0,4,1,0.11774744027303755,1.171730625156081,1144148
JM Bairstow,England,865,1.1502659574468086,48.05555555555556,3,3,0.17861799217731422,1.1964666869526397,1140381
Sikandar Raza,Zimbabwe,634,1.2745098039215685,45.285714285714285,8,3,0.26153846153846155,1.7093821510297484,1153635
V Kohli,India,1001,1.0183112919633774,85.18181818181819,6,4,0.25374823196605373,1.1147010566602877,1157754
Mushfiqur Rahim,Bangladesh,569,0.8764478764478765,56.75,6,2,0.19497716894977168,1.100484463748747,1153636
Soumya Sarkar,Bangladesh,569,0.8764478764478765,56.75,6,2,0.19497716894977168,1.100484463748747,1153637
V Kohli,India,1001,1.0183112919633774,85.18181818181819,6,4,0.25374823196605373,1.1147010566602877,1157756
SO Hetmyer,West Indies,618,1.0404040404040404,47.53846153846154,8,2,0.21692789968652038,1.4256405510763572,1157757
V Kohli,India,1001,1.0183112919633774,85.18181818181819,6,4,0.25374823196605373,1.1147010566602877,1157758
RR Hendricks,South Africa,317,1.0673400673400673,52.833333333333336,3,1,0.1341557440246723,1.1356859023782695,1144986
Shoaib Malik,Pakistan,755,0.9581218274111675,59.4,5,2,0.2940924657534247,1.1398821898821898,1157378
Shoaib Malik,Pakistan,755,0.9581218274111675,59.4,5,2,0.2940924657534247,1.1398821898821898,1157379
RR Hendricks,South Africa,317,1.0673400673400673,52.833333333333336,3,1,0.1341557440246723,1.1356859023782695,1144987
TM Head,Australia,482,0.9904153354632588,51.666666666666664,2,1,0.25181598062953997,1.2566585956416465,1144988
Tamim Iqbal,Bangladesh,569,0.8764478764478765,60.111111111111114,6,3,0.19497716894977168,1.150459032540225,1153314
SO Hetmyer,West Indies,618,1.0404040404040404,47.53846153846154,8,2,0.21692789968652038,1.4256405510763572,1153315
Tamim Iqbal,Bangladesh,569,0.8729641693811075,60.111111111111114,6,3,0.19497716894977168,1.1001388440741935,1153316
NLTC Perera,Sri Lanka,286,1.2155963302752293,35.8,5,1,0.13509933774834437,1.3412439407387178,1153840
NLTC Perera,Sri Lanka,286,1.2155963302752293,35.8,5,1,0.13509933774834437,1.3412439407387178,1153841
NLTC Perera,Sri Lanka,286,1.2155963302752293,31.77777777777778,5,1,0.12185430463576159,1.7856953642384104,1153842
V Kohli,India,1021,1.0013192612137203,80.83333333333333,6,4,0.3106674984404242,1.0825221820656517,1144997
V Kohli,India,1021,1.0013192612137203,80.83333333333333,6,4,0.3106674984404242,1.0825221820656517,1144998
V Kohli,India,1021,1.0303030303030303,80.83333333333333,6,4,0.3106674984404242,1.0852289012220224,1144999
Shoaib Malik,Pakistan,672,0.9970326409495549,55.833333333333336,6,2,0.34299781181619254,1.1091223360241251,1144156
RR Hendricks,South Africa,434,0.949671772428884,54.25,4,1,0.15274599542334097,1.3125735303623836,1144157
Shaiman Anwar,United Arab Emirates,144,1.0135135135135136,37.5,4,0,0.2697095435684647,1.3417929171089455,1170454
TWM Latham,New Zealand,751,1.0186046511627906,93.875,3,3,0.3469279661016949,1.2182203389830508,1153692
Shaiman Anwar,United Arab Emirates,144,1.0135135135135136,37.5,4,0,0.2697095435684647,1.3417929171089455,1170455
Imam-ul-Haq,Pakistan,672,0.9970326409495549,55.833333333333336,6,2,0.34299781181619254,1.1091223360241251,1144159
V Kohli,India,1021,1.0013192612137203,80.83333333333333,6,4,0.3106674984404242,1.0825221820656517,1153693
RK Paudel,Nepal,64,0.8888888888888888,32.0,1,0,0.24444444444444444,1.3149425287356322,1170456
RR Hendricks,South Africa,434,0.949671772428884,93.0,4,1,0.15274599542334097,1.1332951945080092,1144160
MJ Guptill,New Zealand,751,0.923739237392374,93.875,3,3,0.3469279661016949,1.2182203389830508,1153694
TWM Latham,New Zealand,751,2.05,93.875,3,3,0.3469279661016949,1.9816666666666665,1153695
MJ Guptill,New Zealand,751,0.923739237392374,93.875,3,3,0.3469279661016949,1.2182203389830508,1153844
MJ Guptill,New Zealand,751,0.923739237392374,93.875,3,3,0.3469279661016949,1.2182203389830508,1153845
JM Bairstow,England,712,1.249122807017544,50.857142857142854,4,2,0.1845300034686091,1.2805669081287774,1158066
Tamim Iqbal,Bangladesh,657,1.0267558528428093,49.111111111111114,7,2,0.19617622610141314,1.2994554430250902,1153846
JM Bairstow,England,712,1.249122807017544,50.857142857142854,4,2,0.1845300034686091,1.2805669081287774,1158067
SO Hetmyer,West Indies,849,1.06657223796034,49.2,8,3,0.2215882073228721,1.4395377204407782,1158069
Rahmat Shah,Afghanistan,436,0.8609022556390977,50.42857142857143,8,2,0.1830188679245283,1.3643689727463313,1168115
V Kohli,India,1021,1.0303030303030303,80.83333333333333,6,4,0.3106674984404242,1.0852289012220224,1168242
SO Hetmyer,West Indies,849,1.06657223796034,49.2,8,3,0.2215882073228721,1.4395377204407782,1158070
RR Hendricks,South Africa,434,0.949671772428884,93.0,4,1,0.15274599542334097,1.1115890439364413,1144167
UT Khawaja,Australia,640,0.9538002980625931,64.0,3,1,0.15384615384615385,1.4097101728680677,1168243
WTS Porterfield,Ireland,281,1.0256410256410255,31.22222222222222,5,1,0.2642089093701997,1.8874399450926562,1168117
NLTC Perera,Sri Lanka,362,1.2569444444444444,33.8,5,1,0.15693430656934307,2.8284671532846715,1144168
WTS Porterfield,Ireland,281,1.0256410256410255,31.22222222222222,5,1,0.2642089093701997,1.8874399450926562,1168118
V Shankar,India,1021,1.0013192612137203,80.83333333333333,6,4,0.3106674984404242,1.0825221820656517,1168244
UT Khawaja,Australia,640,1.0275862068965518,64.0,3,1,0.15384615384615385,1.4097101728680677,1168245
WTS Porterfield,Ireland,281,1.0256410256410255,31.22222222222222,5,1,0.2642089093701997,1.8874399450926562,1168119
RR Hendricks,South Africa,434,1.0193236714975846,54.25,4,1,0.15274599542334097,1.3125735303623836,1144170
V Shankar,India,1345,1.0303030303030303,64.5625,7,3,0.2775330396475771,1.0852289012220224,1168246
UT Khawaja,Australia,640,0.9538002980625931,64.0,3,1,0.15384615384615385,1.4097101728680677,1174238
UT Khawaja,Australia,640,1.0275862068965518,64.0,3,1,0.15384615384615385,1.2652631578947369,1174239
Umar Akmal,Pakistan,857,0.9014084507042254,49.333333333333336,8,1,0.31022222222222223,4.3004444444444445,1174240
Yasir Shah,Pakistan,148,1.0827067669172932,49.333333333333336,3,0,0.0057777777777777775,4.3004444444444445,1174241
Umar Akmal,Pakistan,148,0.9256198347107438,112.0,2,0,0.0057777777777777775,4.3004444444444445,1174242
SF Mire,Zimbabwe,308,0.8324324324324325,51.333333333333336,2,0,,,1179272
TK Curran,England,625,1.1136363636363635,52.083333333333336,4,1,0.17394224311618536,1.067902715149189,1161014
WTS Porterfield,Ireland,281,1.0256410256410255,31.22222222222222,5,1,0.2642089093701997,1.8874399450926562,1168508
Tamim Iqbal,Bangladesh,674,1.0165562913907285,44.2,7,2,0.19617622610141314,1.2994554430250902,1168509
SW Ambris,West Indies,913,0.8362989323843416,57.0625,4,2,0.3189940436796823,0.973202167158353,1168511
Sarfraz Ahmed,Pakistan,857,1.2649006622516556,51.5625,8,2,0.31022222222222223,1.7820334855403348,1152842
Tamim Iqbal,Bangladesh,674,1.0165562913907285,44.2,7,2,0.19617622610141314,1.2994554430250902,1168512
MM Ali,England,635,1.2406181015452538,57.72727272727273,5,3,0.17394224311618536,1.2077451176148215,1152843
Tamim Iqbal,Bangladesh,674,0.8308457711442786,44.2,7,2,0.19617622610141314,1.357030978071702,1168513
MM Ali,England,653,1.275390625,57.72727272727273,5,3,0.1689381033503691,1.2999174108878095,1152844
Rashid Khan,Afghanistan,397,1.0647058823529412,41.44444444444444,4,2,0.15724815724815724,1.5677822571026454,1168515
Shoaib Malik,Pakistan,825,1.2649006622516556,51.5625,8,2,0.30933333333333335,1.7820334855403348,1152845
WTS Porterfield,Ireland,564,0.8383561643835616,47.0,4,1,0.33698296836982966,1.1871693564588495,1168516
Q de Kock,South Africa,641,1.0614035087719298,49.30769230769231,4,3,0.18928445541064504,1.2307596750926633,1144483
SO Hetmyer,West Indies,913,1.1434343434343435,80.85714285714286,4,2,0.3189940436796823,1.3968303278401035,1144484
UT Khawaja,Australia,852,1.1577981651376146,59.15384615384615,4,3,0.22574828705373243,1.4697891059645491,1144486
MJ Guptill,New Zealand,459,1.0639269406392695,51.0,4,3,0.20177902621722846,1.1239188424541264,1144485
Q de Kock,South Africa,641,1.0614035087719298,49.30769230769231,4,3,0.18928445541064504,1.2307596750926633,1144487
JM Bairstow,England,653,1.275390625,57.72727272727273,5,3,0.17394224311618536,1.2999174108878095,1144488
TWM Latham,New Zealand,735,1.728813559322034,61.25,4,3,0.23511248345831495,1.8366849165780117,1144491
V Kohli,India,1401,1.2117647058823529,61.94117647058823,7,3,0.2775330396475771,2.236271761407807,1144490
SO Hetmyer,West Indies,913,1.1434343434343435,80.85714285714286,4,2,0.3189940436796823,1.3968303278401035,1144492
Tamim Iqbal,Bangladesh,674,1.0165562913907285,44.2,7,2,0.19617622610141314,1.2994554430250902,1144494
TWM Latham,New Zealand,735,1.0639269406392695,61.25,4,3,0.23511248345831495,1.1239188424541264,1144495
UT Khawaja,Australia,852,1.2213740458015268,59.15384615384615,5,3,0.22574828705373243,1.494919000512143,1144496
Shoaib Malik,Pakistan,1141,1.2649006622516556,51.5625,10,2,0.30933333333333335,1.7820334855403348,1144499
JM Bairstow,England,562,1.2406181015452538,40.142857142857146,5,1,0.14565587734241908,1.2077451176148215,1144501
NLTC Perera,Sri Lanka,424,1.2045454545454546,52.0,5,1,0.354014598540146,1.1313868613138687,1144502
Tamim Iqbal,Bangladesh,674,1.0165562913907285,44.2,7,2,0.19617622610141314,1.2994554430250902,1144505
Rashid Khan,Afghanistan,397,1.0647058823529412,41.44444444444444,4,2,0.15724815724815724,1.5677822571026454,1144506
TWM Latham,New Zealand,735,1.728813559322034,61.25,4,3,0.23511248345831495,1.8366849165780117,1144507
Tamim Iqbal,Bangladesh,674,1.0165562913907285,44.2,7,2,0.19617622610141314,1.2994554430250902,1144508
MM Ali,England,653,1.275390625,54.416666666666664,5,3,0.17394224311618536,1.2999174108878095,1144509
SO Hetmyer,West Indies,913,1.1434343434343435,80.85714285714286,4,2,0.3189940436796823,1.3968303278401035,1144511
Rashid Khan,Afghanistan,397,1.0647058823529412,41.44444444444444,4,2,0.15724815724815724,1.5677822571026454,1144510
Q de Kock,South Africa,641,1.048780487804878,49.30769230769231,4,3,0.18928445541064504,1.2307596750926633,1144512
Rashid Khan,Afghanistan,397,1.0647058823529412,41.44444444444444,4,2,0.15724815724815724,1.5677822571026454,1144513
MM Ali,England,653,1.275390625,54.416666666666664,5,3,0.17394224311618536,1.2999174108878095,1144514
Sarfraz Ahmed,Pakistan,1141,0.9786476868327402,51.5625,10,2,0.30933333333333335,1.3464248434237995,1144515
SO Hetmyer,West Indies,913,1.1434343434343435,80.85714285714286,4,2,0.3189940436796823,1.3968303278401035,1144516
Q de Kock,South Africa,641,1.048780487804878,49.30769230769231,4,3,0.18928445541064504,1.2307596750926633,1144517
Sarfraz Ahmed,Pakistan,1141,0.9786476868327402,51.5625,10,2,0.30933333333333335,1.3464248434237995,1144518
TWM Latham,New Zealand,735,1.728813559322034,61.25,4,3,0.23511248345831495,1.8366849165780117,1144519
V Kohli,India,1401,1.2117647058823529,61.94117647058823,7,3,0.2775330396475771,2.236271761407807,1144520
WTS Porterfield,Ireland,564,1.4,47.0,4,1,0.33698296836982966,1.1871693564588495,1168517
SO Hetmyer,West Indies,913,1.1434343434343435,80.85714285714286,4,2,0.3189940436796823,1.3968303278401035,1144521
Tamim Iqbal,Bangladesh,674,1.0165562913907285,44.2,7,2,0.19617622610141314,1.2994554430250902,1144522
TWM Latham,New Zealand,735,1.728813559322034,61.25,4,3,0.23511248345831495,1.8366849165780117,1144523
Rashid Khan,Afghanistan,397,1.0647058823529412,39.7,5,2,0.14823914823914824,1.7988944300907288,1144524
Sikandar Raza,Zimbabwe,343,0.8470948012232415,39.142857142857146,5,0,0.46788990825688076,2.140672782874618,1168518
Tamim Iqbal,Bangladesh,674,1.0165562913907285,44.2,7,2,0.19617622610141314,1.2994554430250902,1144525
UT Khawaja,Australia,852,1.1577981651376146,59.15384615384615,5,3,0.22574828705373243,1.4697891059645491,1144527
V Kohli,India,1401,1.2881355932203389,61.94117647058823,7,3,0.2775330396475771,2.236271761407807,1144526
WTS Porterfield,Ireland,564,0.9347826086956522,47.0,4,1,0.33698296836982966,1.27855790980012,1168519
V Kohli,India,1401,1.2117647058823529,61.94117647058823,7,3,0.2775330396475771,2.236271761407807,1144528
JM Bairstow,England,1078,1.2406181015452538,57.72727272727273,10,3,0.17698753321070917,1.2077451176148215,1144529
Tamim Iqbal,Bangladesh,1073,0.9917355371900827,41.26923076923077,11,2,0.1952127659574468,1.3461417953949288,1193504
WIA Fernando,Sri Lanka,375,1.0121951219512195,52.0,5,1,0.354014598540146,1.1428835191211426,1193505
Tamim Iqbal,Bangladesh,1073,0.9917355371900827,41.26923076923077,11,2,0.1952127659574468,1.1864241116887293,1193506
RD Berrington,Scotland,56,1.0,56.0,1,0,,,1196672
TP Ura,Papua New Guinea,115,1.0277777777777777,38.333333333333336,3,1,0.38271604938271603,2.895061728395062,1196674
XM Marshall,United States of America,39,1.2222222222222223,39.0,1,0,,,1199226
TP Ura,Papua New Guinea,115,1.0277777777777777,38.333333333333336,3,1,0.38271604938271603,2.895061728395062,1199227
ZE Green,Namibia,93,0.9473684210526315,46.5,2,1,0.27601809954751133,3.6561085972850678,1199229
TP Ura,Papua New Guinea,115,1.0277777777777777,38.333333333333336,3,1,0.38271604938271603,2.895061728395062,1199230
WIA Fernando,Sri Lanka,337,2.4,37.44444444444444,6,2,0.18411284335560504,2.688641425389755,1198487
Wahab Riaz,Pakistan,974,1.5238095238095237,54.111111111111114,8,1,0.27233115468409586,1.712376802572881,1198488
SO Hetmyer,West Indies,1082,1.0423940149625934,56.94736842105263,9,3,0.2830188679245283,1.4646226415094339,1193497
Rashid Khan,Afghanistan,450,0.9844559585492227,37.5,8,1,0.14623338257016247,1.996193614362004,1193498
SO Hetmyer,West Indies,1082,1.0423940149625934,56.94736842105263,9,3,0.2830188679245283,1.4646226415094339,1193499
XM Marshall,United States of America,135,0.6263736263736264,45.0,2,1,0.3490909090909091,1.155773955773956,1206059
SM Sharif,Scotland,214,0.8708133971291866,53.5,2,1,0.26226993865030673,1.636781929726715,1206060
V Aravind,United Arab Emirates,118,1.3333333333333333,25.0,3,0,0.05825242718446602,1.053839364518976,1206062
SM Sharif,Scotland,214,0.8708133971291866,53.5,2,1,0.26226993865030673,1.636781929726715,1206063
V Aravind,United Arab Emirates,118,0.64,25.0,3,0,0.05825242718446602,1.053839364518976,1206064
SW Ambris,West Indies,1082,1.0423940149625934,56.94736842105263,9,3,0.2830188679245283,1.4646226415094339,1187021
SO Hetmyer,West Indies,1082,1.0423940149625934,56.94736842105263,9,3,0.2830188679245283,1.4646226415094339,1187022
V Kohli,India,1248,1.037313432835821,61.5,8,5,0.21549182524792282,1.691243251521997,1187023
ZE Green,Namibia,116,0.7681159420289855,29.0,3,1,0.15952732644017725,1.142713473082121,1211170
SO Hetmyer,West Indies,1236,1.0807248764415156,56.18181818181818,9,3,0.2777777777777778,1.325657894736842,1203673
V Aravind,United Arab Emirates,58,1.3333333333333333,23.0,3,0,0.04500978473581213,0.9610197281430157,1211173
SO Hetmyer,West Indies,1236,1.0807248764415156,56.18181818181818,9,3,0.2777777777777778,1.325657894736842,1203674
DA Warner,Australia,1135,0.8798449612403101,64.7,9,4,0.24626688788812515,0.961798239311103,1187027
SPD Smith,Australia,1135,1.3888888888888888,64.7,9,4,0.24626688788812515,1.6365201142593069,1187028
V Kohli,India,1248,1.0,61.5,8,5,0.21549182524792282,1.691243251521997,1187029
RR Hendricks,South Africa,446,0.9695652173913043,44.6,7,1,0.2550043516100957,1.1906522885586626,1185310
TWM Latham,New Zealand,470,1.1722222222222223,42.72727272727273,9,2,0.200982800982801,1.7538242054371087,1187682
Zeeshan Maqsood,Oman,221,0.778169014084507,44.2,3,1,0.29411764705882354,1.2182882631725676,1215123
XM Marshall,United States of America,143,0.8245614035087719,45.0,3,1,0.3490909090909091,1.2256816458839828,1215124
V Kohli,India,936,1.7647058823529411,61.5,8,3,0.19083355668721522,2.5900898981722125,1187683
TK Curran,England,920,1.1574697173620458,71.66666666666667,10,3,0.18595135258013185,1.1434416912934757,1185312
Zeeshan Maqsood,Oman,221,0.778169014084507,44.2,3,1,0.29411764705882354,1.2182882631725676,1215125
XM Marshall,United States of America,248,0.8245614035087719,28.6,6,1,0.24115755627009647,1.2256816458839828,1215126
MJ Guptill,New Zealand,624,1.1722222222222223,62.4,9,2,0.200982800982801,1.7538242054371087,1187684
SP Khakurel,Nepal,78,0.6046511627906976,26.0,2,0,0.11538461538461539,0.8653846153846154,1215127
WIA Fernando,Sri Lanka,431,0.995249406175772,47.888888888888886,7,2,0.2212323682256867,1.124784467274948,1213871
SW Ambris,West Indies,1236,1.2845528455284554,56.18181818181818,9,3,0.2777777777777778,1.325657894736842,1213872
SPD Smith,Australia,1135,0.9859894921190894,64.7,9,4,0.24626688788812515,1.0377715868033308,1185319
TS Kamunhukamwe,Zimbabwe,130,1.0743801652892562,38.0,2,0,0.3486238532110092,0.7747196738022426,1214667
SW Ambris,West Indies,1236,1.2845528455284554,56.18181818181818,9,3,0.2777777777777778,1.325657894736842,1213873
W Madhevere,Zimbabwe,160,1.0743801652892562,38.0,3,0,0.3486238532110092,2.140672782874618,1214668
Q de Kock,South Africa,446,1.0695652173913044,123.0,7,1,0.2550043516100957,1.1906522885586626,1185320
Q de Kock,South Africa,446,1.0695652173913044,123.0,7,1,0.2550043516100957,1.1906522885586626,1185321
MJ Guptill,New Zealand,624,1.1722222222222223,62.4,9,2,0.200982800982801,1.7538242054371087,1183537
T Banton,England,62,1.2653061224489797,31.0,1,0,0.1762295081967213,1.9972677595628416,1198247
T Banton,England,67,1.2653061224489797,67.0,1,0,0.1762295081967213,1.9972677595628416,1198248
PR Stirling,Ireland,92,0.7792207792207793,23.0,2,0,,,1198249
SW Billings,England,67,1.2653061224489797,67.0,1,0,0.1762295081967213,1.9972677595628416,1198238
MR Marsh,Australia,339,1.305084745762712,77.0,4,1,0.261038961038961,1.4271186440677965,1198239
MR Marsh,Australia,339,1.305084745762712,77.0,4,1,0.261038961038961,1.4271186440677965,1198240
Mohammad Rizwan,Pakistan,58,1.0,58.0,1,0,0.21641791044776118,1.164179104477612,1233462
V Kohli,India,535,0.9780621572212066,85.0,3,1,0.21752738654147105,1.1143242433323346,1223955
V Kohli,India,535,0.9780621572212066,85.0,3,1,0.21752738654147105,1.1143242433323346,1223956
